sales_ship_number,sales_product_key,sales_customer_id,sales_order_date,sales_ship_date,sales_due_date,sales,quantity,sales_price
SO60327,TI-M823,22842,2013-06-17,2013-06-24,2013-06-29,35.0,1,35.0
SO60328,TI-M602,17313,2013-06-17,2013-06-24,2013-06-29,30.0,1,30.0
SO60329,TT-R982,12672,2013-06-17,2013-06-24,2013-06-29,4.0,1,4.0
SO60330,TT-R982,12682,2013-06-17,2013-06-24,2013-06-29,4.0,1,4.0
SO60331,TT-R982,11987,2013-06-17,2013-06-24,2013-06-29,4.0,1,4.0
SO60332,TT-T092,28931,2013-06-17,2013-06-24,2013-06-29,5.0,1,5.0
SO60333,BK-M18B-44,14948,2013-06-17,2013-06-24,2013-06-29,540.0,1,540.0
SO60334,BK-M18B-44,14978,2013-06-17,2013-06-24,2013-06-29,540.0,1,540.0
SO60335,BK-R89R-58,12655,2013-06-17,2013-06-24,2013-06-29,2443.0,1,2443.0
SO60336,BK-R89B-52,24847,2013-06-17,2013-06-24,2013-06-29,2443.0,1,2443.0
SO60337,PK-7098,11330,2013-06-17,2013-06-24,2013-06-29,2.0,1,2.0
SO60338,TI-M267,26514,2013-06-17,2013-06-24,2013-06-29,25.0,1,25.0
SO60339,TT-T092,26262,2013-06-17,2013-06-24,2013-06-29,5.0,1,5.0
SO60340,TI-R092,26475,2013-06-17,2013-06-24,2013-06-29,21.0,1,21.0
SO60341,TI-R092,11223,2013-06-17,2013-06-24,2013-06-29,21.0,1,21.0
SO60342,TT-R982,13758,2013-06-17,2013-06-24,2013-06-29,4.0,1,4.0
SO60343,BC-M005,16800,2013-06-17,2013-06-24,2013-06-29,10.0,1,10.0
SO60344,SH-W890-M,18983,2013-06-17,2013-06-24,2013-06-29,70.0,1,70.0
SO60345,WB-H098,23893,2013-06-17,2013-06-24,2013-06-29,5.0,1,5.0
SO60346,TT-M928,26085,2013-06-17,2013-06-24,2013-06-29,5.0,1,5.0
SO60347,TT-M928,14593,2013-06-17,2013-06-24,2013-06-29,5.0,1,5.0
SO60348,FE-6654,13476,2013-06-17,2013-06-24,2013-06-29,22.0,1,22.0
SO60349,TI-R982,13785,2013-06-17,2013-06-24,2013-06-29,33.0,1,33.0
SO60350,TT-R982,19505,2013-06-17,2013-06-24,2013-06-29,4.0,1,4.0
SO60351,TI-R628,27936,2013-06-17,2013-06-24,2013-06-29,25.0,1,25.0
SO60352,WB-H098,21010,2013-06-17,2013-06-24,2013-06-29,5.0,1,5.0
SO60353,TT-M928,20916,2013-06-17,2013-06-24,2013-06-29,5.0,1,5.0
SO60354,TT-R982,26833,2013-06-17,2013-06-24,2013-06-29,4.0,1,4.0
SO60355,TT-R982,26887,2013-06-17,2013-06-24,2013-06-29,4.0,1,4.0
SO60356,TI-T723,26402,2013-06-17,2013-06-24,2013-06-29,29.0,1,29.0
SO60357,TI-R092,12513,2013-06-17,2013-06-24,2013-06-29,21.0,1,21.0
SO60358,BK-R79Y-42,17153,2013-06-17,2013-06-24,2013-06-29,1701.0,1,1701.0
SO60359,BK-M68B-46,11886,2013-06-17,2013-06-24,2013-06-29,2295.0,1,2295.0
SO60360,BK-M68B-46,15362,2013-06-17,2013-06-24,2013-06-29,2295.0,1,2295.0
SO60361,BK-M68S-42,11811,2013-06-17,2013-06-24,2013-06-29,2320.0,1,2320.0
SO60362,BK-M68S-42,14288,2013-06-17,2013-06-24,2013-06-29,2320.0,1,2320.0
SO60363,BK-M68B-42,14381,2013-06-17,2013-06-24,2013-06-29,2295.0,1,2295.0
SO60364,BK-M68B-42,13447,2013-06-17,2013-06-24,2013-06-29,2295.0,1,2295.0
SO60365,BK-M68S-46,13453,2013-06-17,2013-06-24,2013-06-29,2320.0,1,2320.0
SO60366,BK-R79Y-48,19598,2013-06-17,2013-06-24,2013-06-29,1701.0,1,1701.0
SO60367,BK-R64Y-44,25035,2013-06-17,2013-06-24,2013-06-29,1120.0,1,1120.0
SO60368,BK-R19B-58,22578,2013-06-17,2013-06-24,2013-06-29,540.0,1,540.0
SO60369,BK-R64Y-42,25126,2013-06-17,2013-06-24,2013-06-29,1120.0,1,1120.0
SO60370,BK-M68S-42,13104,2013-06-17,2013-06-24,2013-06-29,2320.0,1,2320.0
SO60371,BK-T79Y-54,25400,2013-06-17,2013-06-24,2013-06-29,2384.0,1,2384.0
SO60372,BK-R64Y-44,21326,2013-06-17,2013-06-24,2013-06-29,1120.0,1,1120.0
SO60373,BK-R79Y-44,17480,2013-06-17,2013-06-24,2013-06-29,1701.0,1,1701.0
SO60374,BK-R64Y-44,24034,2013-06-17,2013-06-24,2013-06-29,1120.0,1,1120.0
SO60375,BK-R64Y-42,24011,2013-06-17,2013-06-24,2013-06-29,1120.0,1,1120.0
SO60376,BK-T79Y-60,24190,2013-06-17,2013-06-24,2013-06-29,2384.0,1,2384.0
SO60377,BK-T44U-60,14214,2013-06-17,2013-06-24,2013-06-29,1215.0,1,1215.0
SO60378,BK-T18Y-50,28488,2013-06-17,2013-06-24,2013-06-29,742.0,1,742.0
SO60379,BK-T18U-50,29062,2013-06-17,2013-06-24,2013-06-29,742.0,1,742.0
SO60380,BK-T79U-60,11450,2013-06-17,2013-06-24,2013-06-29,2384.0,1,2384.0
SO60381,BK-R19B-52,27498,2013-06-17,2013-06-24,2013-06-29,540.0,1,540.0
SO60382,TI-M602,17292,2013-06-18,2013-06-25,2013-06-30,30.0,1,30.0
SO60383,TI-M602,16700,2013-06-18,2013-06-25,2013-06-30,30.0,1,30.0
SO60384,FE-6654,18258,2013-06-18,2013-06-25,2013-06-30,22.0,1,22.0
SO60385,FE-6654,17330,2013-06-18,2013-06-25,2013-06-30,22.0,1,22.0
SO60386,TT-T092,23095,2013-06-18,2013-06-25,2013-06-30,5.0,1,5.0
SO60387,TT-R982,16174,2013-06-18,2013-06-25,2013-06-30,4.0,1,4.0
SO60388,HL-U509-B,15222,2013-06-18,2013-06-25,2013-06-30,35.0,1,35.0
SO60389,TI-T723,19572,2013-06-18,2013-06-25,2013-06-30,29.0,1,29.0
SO60390,TT-R982,16682,2013-06-18,2013-06-25,2013-06-30,4.0,1,4.0
SO60391,BK-R79Y-40,17784,2013-06-18,2013-06-25,2013-06-30,1701.0,1,1701.0
SO60392,BK-R79Y-44,21011,2013-06-18,2013-06-25,2013-06-30,1701.0,1,1701.0
SO60393,BK-R89B-48,16432,2013-06-18,2013-06-25,2013-06-30,2443.0,1,2443.0
SO60394,CA-1098,29057,2013-06-18,2013-06-25,2013-06-30,9.0,1,9.0
SO60395,TT-R982,11200,2013-06-18,2013-06-25,2013-06-30,4.0,1,4.0
SO60396,TI-M267,26118,2013-06-18,2013-06-25,2013-06-30,25.0,1,25.0
SO60397,TI-M267,26498,2013-06-18,2013-06-25,2013-06-30,25.0,1,25.0
SO60398,TI-M602,22759,2013-06-18,2013-06-25,2013-06-30,30.0,1,30.0
SO60399,WB-H098,17174,2013-06-18,2013-06-25,2013-06-30,5.0,1,5.0
SO60400,WB-H098,16672,2013-06-18,2013-06-25,2013-06-30,5.0,1,5.0
SO60401,TT-M928,25173,2013-06-18,2013-06-25,2013-06-30,5.0,1,5.0
SO60402,FE-6654,20085,2013-06-18,2013-06-25,2013-06-30,22.0,1,22.0
SO60403,FE-6654,15634,2013-06-18,2013-06-25,2013-06-30,22.0,1,22.0
SO60404,SH-W890-S,12753,2013-06-18,2013-06-25,2013-06-30,70.0,1,70.0
SO60405,TI-M823,13781,2013-06-18,2013-06-25,2013-06-30,35.0,1,35.0
SO60406,TI-M823,13695,2013-06-18,2013-06-25,2013-06-30,35.0,1,35.0
SO60407,SH-W890-L,16599,2013-06-18,2013-06-25,2013-06-30,70.0,1,70.0
SO60408,TI-R092,27847,2013-06-18,2013-06-25,2013-06-30,21.0,1,21.0
SO60409,TT-R982,20064,2013-06-18,2013-06-25,2013-06-30,4.0,1,4.0
SO60410,TI-R092,27905,2013-06-18,2013-06-25,2013-06-30,21.0,1,21.0
SO60411,TT-T092,27844,2013-06-18,2013-06-25,2013-06-30,5.0,1,5.0
SO60412,TT-T092,25495,2013-06-18,2013-06-25,2013-06-30,5.0,1,5.0
SO60413,TI-M823,11926,2013-06-18,2013-06-25,2013-06-30,35.0,1,35.0
SO60414,BK-R89R-58,20495,2013-06-18,2013-06-25,2013-06-30,2443.0,1,2443.0
SO60415,BK-R79Y-40,17150,2013-06-18,2013-06-25,2013-06-30,1701.0,1,1701.0
SO60416,BK-M18B-42,16083,2013-06-18,2013-06-25,2013-06-30,540.0,1,540.0
SO60417,BK-M18B-40,19698,2013-06-18,2013-06-25,2013-06-30,540.0,1,540.0
SO60418,BK-M68B-42,13948,2013-06-18,2013-06-25,2013-06-30,2295.0,1,2295.0
SO60419,BK-M68S-42,11812,2013-06-18,2013-06-25,2013-06-30,2320.0,1,2320.0
SO60420,BK-M68S-42,12781,2013-06-18,2013-06-25,2013-06-30,2320.0,1,2320.0
SO60421,BK-M68S-42,11780,2013-06-18,2013-06-25,2013-06-30,2320.0,1,2320.0
SO60422,BK-M68B-46,11954,2013-06-18,2013-06-25,2013-06-30,2295.0,1,2295.0
SO60423,BK-T18U-62,28388,2013-06-18,2013-06-25,2013-06-30,742.0,1,742.0
SO60424,BK-T44U-50,19197,2013-06-18,2013-06-25,2013-06-30,1215.0,1,1215.0
SO60425,BK-T44U-60,26954,2013-06-18,2013-06-25,2013-06-30,1215.0,1,1215.0
SO60426,BK-R89B-44,19950,2013-06-18,2013-06-25,2013-06-30,2443.0,1,2443.0
SO60427,BK-R79Y-48,23409,2013-06-18,2013-06-25,2013-06-30,1701.0,1,1701.0
SO60428,BK-R89B-44,13526,2013-06-18,2013-06-25,2013-06-30,2443.0,1,2443.0
SO60429,BK-R89B-52,19964,2013-06-18,2013-06-25,2013-06-30,2443.0,1,2443.0
SO60430,BK-R64Y-42,16529,2013-06-18,2013-06-25,2013-06-30,1120.0,1,1120.0
SO60431,BK-R64Y-38,25119,2013-06-18,2013-06-25,2013-06-30,1120.0,1,1120.0
SO60432,BK-R64Y-44,16928,2013-06-18,2013-06-25,2013-06-30,1120.0,1,1120.0
SO60433,BK-R19B-52,27348,2013-06-18,2013-06-25,2013-06-30,540.0,1,540.0
SO60434,BK-T79Y-54,11124,2013-06-18,2013-06-25,2013-06-30,2384.0,1,2384.0
SO60435,BK-M18S-44,16160,2013-06-18,2013-06-25,2013-06-30,565.0,1,565.0
SO60436,BK-T44U-50,23511,2013-06-18,2013-06-25,2013-06-30,1215.0,1,1215.0
SO60437,BK-T79Y-46,24640,2013-06-18,2013-06-25,2013-06-30,2384.0,1,2384.0
SO60438,BK-T79U-60,25767,2013-06-18,2013-06-25,2013-06-30,2384.0,1,2384.0
SO60439,BK-T79U-46,25409,2013-06-18,2013-06-25,2013-06-30,2384.0,1,2384.0
SO60440,BK-R19B-52,23166,2013-06-18,2013-06-25,2013-06-30,540.0,1,540.0
SO60441,BK-R19B-52,21614,2013-06-18,2013-06-25,2013-06-30,540.0,1,540.0
SO60442,BK-R19B-44,23148,2013-06-18,2013-06-25,2013-06-30,540.0,1,540.0
SO60443,BK-R64Y-44,19536,2013-06-18,2013-06-25,2013-06-30,1120.0,1,1120.0
SO60444,BK-R64Y-48,20281,2013-06-18,2013-06-25,2013-06-30,1120.0,1,1120.0
SO60445,BK-R64Y-44,18859,2013-06-18,2013-06-25,2013-06-30,1120.0,1,1120.0
SO60446,BK-R64Y-42,20831,2013-06-18,2013-06-25,2013-06-30,1120.0,1,1120.0
SO60447,BK-R19B-44,22440,2013-06-18,2013-06-25,2013-06-30,540.0,1,540.0
SO60448,BK-R19B-48,22652,2013-06-18,2013-06-25,2013-06-30,540.0,1,540.0
SO60449,BK-T79U-54,29477,2013-06-18,2013-06-25,2013-06-30,2384.0,1,2384.0
SO60450,BK-M38S-40,17071,2013-06-18,2013-06-25,2013-06-30,769.0,1,769.0
SO60451,BK-T79U-46,11454,2013-06-18,2013-06-25,2013-06-30,2384.0,1,2384.0
SO60452,BK-T79U-46,11459,2013-06-18,2013-06-25,2013-06-30,2384.0,1,2384.0
SO60453,BK-M68B-38,14195,2013-06-19,2013-06-26,2013-07-01,2295.0,1,2295.0
SO60454,BK-M68S-42,11593,2013-06-19,2013-06-26,2013-07-01,2320.0,1,2320.0
SO60455,BK-M68B-38,12460,2013-06-19,2013-06-26,2013-07-01,2295.0,1,2295.0
SO60456,BK-M68S-42,12808,2013-06-19,2013-06-26,2013-07-01,2320.0,1,2320.0
SO60457,BK-M68B-38,12380,2013-06-19,2013-06-26,2013-07-01,2295.0,1,2295.0
SO60458,CL-9009,11876,2013-06-19,2013-06-26,2013-07-01,8.0,1,8.0
SO60459,TT-M928,13137,2013-06-19,2013-06-26,2013-07-01,5.0,1,5.0
SO60460,TT-M928,13041,2013-06-19,2013-06-26,2013-07-01,5.0,1,5.0
SO60461,SH-W890-M,22169,2013-06-19,2013-06-26,2013-07-01,70.0,1,70.0
SO60462,TT-M928,25241,2013-06-19,2013-06-26,2013-07-01,5.0,1,5.0
SO60463,TT-R982,13127,2013-06-19,2013-06-26,2013-07-01,4.0,1,4.0
SO60464,PK-7098,19091,2013-06-19,2013-06-26,2013-07-01,2.0,1,2.0
SO60465,SJ-0194-S,17052,2013-06-19,2013-06-26,2013-07-01,54.0,1,54.0
SO60466,BK-R89B-52,22501,2013-06-19,2013-06-26,2013-07-01,2443.0,1,2443.0
SO60467,BK-M38S-42,13839,2013-06-19,2013-06-26,2013-07-01,769.0,1,769.0
SO60468,BK-M38S-38,17627,2013-06-19,2013-06-26,2013-07-01,769.0,1,769.0
SO60469,TT-R982,11128,2013-06-19,2013-06-26,2013-07-01,4.0,1,4.0
SO60470,TI-R092,27566,2013-06-19,2013-06-26,2013-07-01,21.0,1,21.0
SO60471,TT-R982,27409,2013-06-19,2013-06-26,2013-07-01,4.0,1,4.0
SO60472,TT-R982,25172,2013-06-19,2013-06-26,2013-07-01,4.0,1,4.0
SO60473,TI-R982,11287,2013-06-19,2013-06-26,2013-07-01,33.0,1,33.0
SO60474,TI-M602,18411,2013-06-19,2013-06-26,2013-07-01,30.0,1,30.0
SO60475,BC-M005,16667,2013-06-19,2013-06-26,2013-07-01,10.0,1,10.0
SO60476,BC-M005,22351,2013-06-19,2013-06-26,2013-07-01,10.0,1,10.0
SO60477,SH-W890-L,19712,2013-06-19,2013-06-26,2013-07-01,70.0,1,70.0
SO60478,SH-W890-L,11784,2013-06-19,2013-06-26,2013-07-01,70.0,1,70.0
SO60479,SH-W890-M,20763,2013-06-19,2013-06-26,2013-07-01,70.0,1,70.0
SO60480,TT-M928,23084,2013-06-19,2013-06-26,2013-07-01,5.0,1,5.0
SO60481,TT-M928,15971,2013-06-19,2013-06-26,2013-07-01,5.0,1,5.0
SO60482,FE-6654,13893,2013-06-19,2013-06-26,2013-07-01,22.0,1,22.0
SO60483,TT-M928,14609,2013-06-19,2013-06-26,2013-07-01,5.0,1,5.0
SO60484,FE-6654,14825,2013-06-19,2013-06-26,2013-07-01,22.0,1,22.0
SO60485,TT-R982,20147,2013-06-19,2013-06-26,2013-07-01,4.0,1,4.0
SO60486,TI-M823,17186,2013-06-19,2013-06-26,2013-07-01,35.0,1,35.0
SO60487,TI-R092,11436,2013-06-19,2013-06-26,2013-07-01,21.0,1,21.0
SO60488,TT-T092,17213,2013-06-19,2013-06-26,2013-07-01,5.0,1,5.0
SO60489,TT-T092,25520,2013-06-19,2013-06-26,2013-07-01,5.0,1,5.0
SO60490,LJ-0192-L,12259,2013-06-19,2013-06-26,2013-07-01,50.0,1,50.0
SO60491,BK-R79Y-44,17261,2013-06-19,2013-06-26,2013-07-01,1701.0,1,1701.0
SO60492,BK-M68B-38,11924,2013-06-19,2013-06-26,2013-07-01,2295.0,1,2295.0
SO60493,BK-M68B-42,14606,2013-06-19,2013-06-26,2013-07-01,2295.0,1,2295.0
SO60494,BK-M68S-38,13468,2013-06-19,2013-06-26,2013-07-01,2320.0,1,2320.0
SO60495,BK-M68B-46,13487,2013-06-19,2013-06-26,2013-07-01,2295.0,1,2295.0
SO60496,BK-M68S-42,11925,2013-06-19,2013-06-26,2013-07-01,2320.0,1,2320.0
SO60497,BK-M68S-46,11939,2013-06-19,2013-06-26,2013-07-01,2320.0,1,2320.0
SO60498,BK-M68S-46,13446,2013-06-19,2013-06-26,2013-07-01,2320.0,1,2320.0
SO60499,BK-T18Y-62,26941,2013-06-19,2013-06-26,2013-07-01,742.0,1,742.0
SO60500,BK-R79Y-48,19599,2013-06-19,2013-06-26,2013-07-01,1701.0,1,1701.0
SO60501,BK-R89B-48,20239,2013-06-19,2013-06-26,2013-07-01,2443.0,1,2443.0
SO60502,BK-R89B-48,19974,2013-06-19,2013-06-26,2013-07-01,2443.0,1,2443.0
SO60503,BK-R19B-58,27365,2013-06-19,2013-06-26,2013-07-01,540.0,1,540.0
SO60504,BK-R64Y-44,25121,2013-06-19,2013-06-26,2013-07-01,1120.0,1,1120.0
SO60505,BK-M68S-38,13090,2013-06-19,2013-06-26,2013-07-01,2320.0,1,2320.0
SO60506,BK-M18B-48,12243,2013-06-19,2013-06-26,2013-07-01,540.0,1,540.0
SO60507,BK-T79Y-60,25429,2013-06-19,2013-06-26,2013-07-01,2384.0,1,2384.0
SO60508,CA-1098,12089,2013-06-19,2013-06-26,2013-07-01,9.0,1,9.0
SO60509,BK-R19B-52,21613,2013-06-19,2013-06-26,2013-07-01,540.0,1,540.0
SO60510,BK-R19B-48,23151,2013-06-19,2013-06-26,2013-07-01,540.0,1,540.0
SO60511,BK-R19B-44,22271,2013-06-19,2013-06-26,2013-07-01,540.0,1,540.0
SO60512,BK-R64Y-44,21323,2013-06-19,2013-06-26,2013-07-01,1120.0,1,1120.0
SO60513,BK-R64Y-40,20304,2013-06-19,2013-06-26,2013-07-01,1120.0,1,1120.0
SO60514,BK-R64Y-44,20310,2013-06-19,2013-06-26,2013-07-01,1120.0,1,1120.0
SO60515,BK-R19B-52,22615,2013-06-19,2013-06-26,2013-07-01,540.0,1,540.0
SO60516,BK-R19B-58,26848,2013-06-19,2013-06-26,2013-07-01,540.0,1,540.0
SO60517,BK-T79U-46,13263,2013-06-19,2013-06-26,2013-07-01,2384.0,1,2384.0
SO60518,BK-T79Y-60,11453,2013-06-19,2013-06-26,2013-07-01,2384.0,1,2384.0
SO60519,BK-M68B-38,15688,2013-06-20,2013-06-27,2013-07-02,2295.0,1,2295.0
SO60520,BK-M68B-42,14774,2013-06-20,2013-06-27,2013-07-02,2295.0,1,2295.0
SO60521,BK-M68B-46,13575,2013-06-20,2013-06-27,2013-07-02,2295.0,1,2295.0
SO60522,RA-H123,12413,2013-06-20,2013-06-27,2013-07-02,120.0,1,120.0
SO60523,TI-R628,15766,2013-06-20,2013-06-27,2013-07-02,25.0,1,25.0
SO60524,TI-R628,15604,2013-06-20,2013-06-27,2013-07-02,25.0,1,25.0
SO60525,TT-T092,23013,2013-06-20,2013-06-27,2013-07-02,5.0,1,5.0
SO60526,LJ-0192-M,14314,2013-06-20,2013-06-27,2013-07-02,50.0,1,50.0
SO60527,CA-1098,18291,2013-06-20,2013-06-27,2013-07-02,9.0,1,9.0
SO60528,BK-M68B-42,15687,2013-06-20,2013-06-27,2013-07-02,2295.0,1,2295.0
SO60529,BK-R79Y-42,25443,2013-06-20,2013-06-27,2013-07-02,1701.0,1,1701.0
SO60530,BK-M18S-52,14990,2013-06-20,2013-06-27,2013-07-02,565.0,1,565.0
SO60531,PK-7098,11091,2013-06-20,2013-06-27,2013-07-02,2.0,1,2.0
SO60532,TI-R982,25182,2013-06-20,2013-06-27,2013-07-02,33.0,1,33.0
SO60533,TI-M602,23808,2013-06-20,2013-06-27,2013-07-02,30.0,1,30.0
SO60534,TI-M602,17551,2013-06-20,2013-06-27,2013-07-02,30.0,1,30.0
SO60535,WB-H098,13751,2013-06-20,2013-06-27,2013-07-02,5.0,1,5.0
SO60536,BC-M005,20515,2013-06-20,2013-06-27,2013-07-02,10.0,1,10.0
SO60537,SH-W890-L,20357,2013-06-20,2013-06-27,2013-07-02,70.0,1,70.0
SO60538,BC-M005,20759,2013-06-20,2013-06-27,2013-07-02,10.0,1,10.0
SO60539,WB-H098,17492,2013-06-20,2013-06-27,2013-07-02,5.0,1,5.0
SO60540,FE-6654,20517,2013-06-20,2013-06-27,2013-07-02,22.0,1,22.0
SO60541,TI-R628,20801,2013-06-20,2013-06-27,2013-07-02,25.0,1,25.0
SO60542,TI-T723,20729,2013-06-20,2013-06-27,2013-07-02,29.0,1,29.0
SO60543,TT-R982,27955,2013-06-20,2013-06-27,2013-07-02,4.0,1,4.0
SO60544,TT-T092,25580,2013-06-20,2013-06-27,2013-07-02,5.0,1,5.0
SO60545,TI-M823,14723,2013-06-20,2013-06-27,2013-07-02,35.0,1,35.0
SO60546,TI-M823,11853,2013-06-20,2013-06-27,2013-07-02,35.0,1,35.0
SO60547,FE-6654,17619,2013-06-20,2013-06-27,2013-07-02,22.0,1,22.0
SO60548,BK-M68B-42,15187,2013-06-20,2013-06-27,2013-07-02,2295.0,1,2295.0
SO60549,BK-M68S-42,13886,2013-06-20,2013-06-27,2013-07-02,2320.0,1,2320.0
SO60550,BK-M68B-42,12451,2013-06-20,2013-06-27,2013-07-02,2295.0,1,2295.0
SO60551,BK-M68B-42,13442,2013-06-20,2013-06-27,2013-07-02,2295.0,1,2295.0
SO60552,BK-R64Y-38,25034,2013-06-20,2013-06-27,2013-07-02,1120.0,1,1120.0
SO60553,BK-M18B-40,12241,2013-06-20,2013-06-27,2013-07-02,540.0,1,540.0
SO60554,BK-R19B-48,22189,2013-06-20,2013-06-27,2013-07-02,540.0,1,540.0
SO60555,BK-R64Y-38,21327,2013-06-20,2013-06-27,2013-07-02,1120.0,1,1120.0
SO60556,BK-R64Y-42,20190,2013-06-20,2013-06-27,2013-07-02,1120.0,1,1120.0
SO60557,GL-H102-L,17405,2013-06-20,2013-06-27,2013-07-02,24.0,1,24.0
SO60558,BK-R19B-44,26914,2013-06-20,2013-06-27,2013-07-02,540.0,1,540.0
SO60559,BK-R19B-52,26858,2013-06-20,2013-06-27,2013-07-02,540.0,1,540.0
SO60560,BK-T79U-46,13592,2013-06-20,2013-06-27,2013-07-02,2384.0,1,2384.0
SO60561,BK-T79U-46,12650,2013-06-20,2013-06-27,2013-07-02,2384.0,1,2384.0
SO60562,BK-M68S-42,14192,2013-06-21,2013-06-28,2013-07-03,2320.0,1,2320.0
SO60563,CA-1098,12085,2013-06-21,2013-06-28,2013-07-03,9.0,1,9.0
SO60564,LJ-0192-X,12115,2013-06-21,2013-06-28,2013-07-03,50.0,1,50.0
SO60565,GL-H102-L,11200,2013-06-21,2013-06-28,2013-07-03,24.0,1,24.0
SO60566,HL-U509-R,28785,2013-06-21,2013-06-28,2013-07-03,35.0,1,35.0
SO60567,TT-R982,15735,2013-06-21,2013-06-28,2013-07-03,4.0,1,4.0
SO60568,SH-W890-M,26434,2013-06-21,2013-06-28,2013-07-03,70.0,1,70.0
SO60569,RA-H123,13639,2013-06-21,2013-06-28,2013-07-03,120.0,1,120.0
SO60570,BK-R79Y-44,21668,2013-06-21,2013-06-28,2013-07-03,1701.0,1,1701.0
SO60571,BK-R79Y-40,25323,2013-06-21,2013-06-28,2013-07-03,1701.0,1,1701.0
SO60572,BK-R79Y-42,20890,2013-06-21,2013-06-28,2013-07-03,1701.0,1,1701.0
SO60573,BK-M18B-40,23622,2013-06-21,2013-06-28,2013-07-03,540.0,1,540.0
SO60574,BK-M38S-46,13842,2013-06-21,2013-06-28,2013-07-03,769.0,1,769.0
SO60575,HL-U509-R,11734,2013-06-21,2013-06-28,2013-07-03,35.0,1,35.0
SO60576,SJ-0194-S,11687,2013-06-21,2013-06-28,2013-07-03,54.0,1,54.0
SO60577,TI-R628,11711,2013-06-21,2013-06-28,2013-07-03,25.0,1,25.0
SO60578,TI-T723,26552,2013-06-21,2013-06-28,2013-07-03,29.0,1,29.0
SO60579,TI-R982,24390,2013-06-21,2013-06-28,2013-07-03,33.0,1,33.0
SO60580,TI-M602,11619,2013-06-21,2013-06-28,2013-07-03,30.0,1,30.0
SO60581,TI-M602,19645,2013-06-21,2013-06-28,2013-07-03,30.0,1,30.0
SO60582,BC-M005,21635,2013-06-21,2013-06-28,2013-07-03,10.0,1,10.0
SO60583,BC-M005,15571,2013-06-21,2013-06-28,2013-07-03,10.0,1,10.0
SO60584,WB-H098,21477,2013-06-21,2013-06-28,2013-07-03,5.0,1,5.0
SO60585,SH-W890-L,11519,2013-06-21,2013-06-28,2013-07-03,70.0,1,70.0
SO60586,SH-W890-M,19800,2013-06-21,2013-06-28,2013-07-03,70.0,1,70.0
SO60587,WB-H098,25327,2013-06-21,2013-06-28,2013-07-03,5.0,1,5.0
SO60588,WB-H098,17434,2013-06-21,2013-06-28,2013-07-03,5.0,1,5.0
SO60589,WB-H098,17562,2013-06-21,2013-06-28,2013-07-03,5.0,1,5.0
SO60590,SH-W890-M,18844,2013-06-21,2013-06-28,2013-07-03,70.0,1,70.0
SO60591,SH-W890-M,18772,2013-06-21,2013-06-28,2013-07-03,70.0,1,70.0
SO60592,TT-M928,28254,2013-06-21,2013-06-28,2013-07-03,5.0,1,5.0
SO60593,TT-M928,15486,2013-06-21,2013-06-28,2013-07-03,5.0,1,5.0
SO60594,FE-6654,14373,2013-06-21,2013-06-28,2013-07-03,22.0,1,22.0
SO60595,TT-M928,26076,2013-06-21,2013-06-28,2013-07-03,5.0,1,5.0
SO60596,TI-M267,16556,2013-06-21,2013-06-28,2013-07-03,25.0,1,25.0
SO60597,TI-R092,25145,2013-06-21,2013-06-28,2013-07-03,21.0,1,21.0
SO60598,TT-R982,25477,2013-06-21,2013-06-28,2013-07-03,4.0,1,4.0
SO60599,TT-R982,20957,2013-06-21,2013-06-28,2013-07-03,4.0,1,4.0
SO60600,TT-T092,25677,2013-06-21,2013-06-28,2013-07-03,5.0,1,5.0
SO60601,TI-M823,11829,2013-06-21,2013-06-28,2013-07-03,35.0,1,35.0
SO60602,FE-6654,13352,2013-06-21,2013-06-28,2013-07-03,22.0,1,22.0
SO60603,BK-M38S-42,14385,2013-06-21,2013-06-28,2013-07-03,769.0,1,769.0
SO60604,BK-M68S-38,14298,2013-06-21,2013-06-28,2013-07-03,2320.0,1,2320.0
SO60605,BK-M68B-38,14116,2013-06-21,2013-06-28,2013-07-03,2295.0,1,2295.0
SO60606,BK-T18U-62,17766,2013-06-21,2013-06-28,2013-07-03,742.0,1,742.0
SO60607,BK-R79Y-48,23332,2013-06-21,2013-06-28,2013-07-03,1701.0,1,1701.0
SO60608,BK-R79Y-42,23420,2013-06-21,2013-06-28,2013-07-03,1701.0,1,1701.0
SO60609,BK-R89B-48,17315,2013-06-21,2013-06-28,2013-07-03,2443.0,1,2443.0
SO60610,BK-R64Y-48,16528,2013-06-21,2013-06-28,2013-07-03,1120.0,1,1120.0
SO60611,BK-R19B-44,28319,2013-06-21,2013-06-28,2013-07-03,540.0,1,540.0
SO60612,BK-T79U-46,11107,2013-06-21,2013-06-28,2013-07-03,2384.0,1,2384.0
SO60613,BK-T79Y-46,11446,2013-06-21,2013-06-28,2013-07-03,2384.0,1,2384.0
SO60614,BK-M68B-42,13091,2013-06-21,2013-06-28,2013-07-03,2295.0,1,2295.0
SO60615,BK-T18Y-44,29048,2013-06-21,2013-06-28,2013-07-03,742.0,1,742.0
SO60616,BK-R19B-58,23178,2013-06-21,2013-06-28,2013-07-03,540.0,1,540.0
SO60617,BK-R19B-48,22272,2013-06-21,2013-06-28,2013-07-03,540.0,1,540.0
SO60618,BK-R64Y-48,14880,2013-06-21,2013-06-28,2013-07-03,1120.0,1,1120.0
SO60619,BK-R64Y-44,20118,2013-06-21,2013-06-28,2013-07-03,1120.0,1,1120.0
